,id,stationCode,stationName,location
0,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100001,Intel,"{'type': 'Point', 'coordinates': [77.684214897, 12.929327618]}"
1,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100003,RMZ Ecoworld-2,"{'type': 'Point', 'coordinates': [77.68684, 12.92542]}"
2,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100004,RMZ Ecoworld-3,"{'type': 'Point', 'coordinates': [77.68505, 12.92236]}"
3,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100005,RMZ Ecoworld-4,"{'type': 'Point', 'coordinates': [77.68542, 12.92083]}"
4,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100007,RMZ Ecoworld-5,"{'type': 'Point', 'coordinates': [77.68516, 12.91942]}"
5,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100008,Prestige Tech Park 1,"{'type': 'Point', 'coordinates': [77.69511102, 12.942466005]}"
6,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100010,Prestige Tech Park 3,"{'type': 'Point', 'coordinates': [77.68894, 12.94036]}"
7,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100018,Bagmane CBP-1,"{'type': 'Point', 'coordinates': [77.696483, 12.981487]}"
8,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100029,Bagmane CBP-2,"{'type': 'Point', 'coordinates': [77.69717, 12.98268]}"
9,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100031,Bagmane CBP-3,"{'type': 'Point', 'coordinates': [77.69801, 12.98268]}"
10,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100019,RMZ Ecospace-2,"{'type': 'Point', 'coordinates': [77.68096, 12.92648]}"
11,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100021,RMZ Ecospace-3,"{'type': 'Point', 'coordinates': [77.68097, 12.92555]}"
12,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100012,Adarsh Palm Retreat-2,"{'type': 'Point', 'coordinates': [77.688434, 12.919977]}"
13,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100022,Honeywell Campus 2,"{'type': 'Point', 'coordinates': [77.685545434, 12.919306965]}"
14,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100016,Kumar iLife,"{'type': 'Point', 'coordinates': [77.68774, 12.93011]}"
15,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100038,Bagmane WTC 1,"{'type': 'Point', 'coordinates': [77.69466, 12.983460000000001]}"
16,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100039,Bagmane WTC 2,"{'type': 'Point', 'coordinates': [77.69447, 12.98607]}"
17,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100040,Bagmane WTC 3,"{'type': 'Point', 'coordinates': [77.693828, 12.987581]}"
18,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100041,Bagmane WTC 4,"{'type': 'Point', 'coordinates': [77.69562, 12.98649]}"
19,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100042,Bagmane WTC 5,"{'type': 'Point', 'coordinates': [77.69364, 12.98193]}"
20,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100047,Bagmane Tech Park 1,"{'type': 'Point', 'coordinates': [77.6657581, 12.97922]}"
21,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100046,Bagmane Tech Park 2,"{'type': 'Point', 'coordinates': [77.658848, 12.979546]}"
22,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100045,Bagmane Tech Park 3,"{'type': 'Point', 'coordinates': [77.660277, 12.979558]}"
23,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100050,Bagmane Tech Park 4,"{'type': 'Point', 'coordinates': [77.6610582, 12.9792544]}"
24,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100049,Bagmane Tech Park 5,"{'type': 'Point', 'coordinates': [77.663263, 12.9782701]}"
25,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100048,Bagmane Tech Park 6,"{'type': 'Point', 'coordinates': [77.66528014093637, 12.979176910189071]}"
26,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100023,RMZ Infinity 1,"{'type': 'Point', 'coordinates': [77.66029, 12.99326]}"
27,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100025,Salarpuria Touchstone,"{'type': 'Point', 'coordinates': [77.6908, 12.93583]}"
28,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100026,Salarpuria Hallmark,"{'type': 'Point', 'coordinates': [77.691495, 12.936222]}"
29,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100028,Baiyyappanahali Metro,"{'type': 'Point', 'coordinates': [77.65315, 12.989411]}"
30,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100052,Cessna Cisco Gate 9,"{'type': 'Point', 'coordinates': [77.695011333, 12.933496047]}"
31,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100262,Amit House,"{'type': 'Point', 'coordinates': [77.691748, 12.920558]}"
32,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100035,Indiqube Alpha,"{'type': 'Point', 'coordinates': [77.69646819680929, 12.938999067963792]}"
33,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100030,Indiqube Gamma,"{'type': 'Point', 'coordinates': [77.69712, 12.94208]}"
34,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100043,Novotel Tech Park,"{'type': 'Point', 'coordinates': [77.683410671, 12.929603071]}"
35,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100044,Cessna Cisco Gate 1,"{'type': 'Point', 'coordinates': [77.695124854, 12.93553124]}"
36,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100053,Global Tech Park,"{'type': 'Point', 'coordinates': [77.682915, 12.928665]}"
37,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100054,Bellandur Railway Stn,"{'type': 'Point', 'coordinates': [77.70676150918007, 12.93756947515411]}"
38,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100055,Carmelaram Railway Stn,"{'type': 'Point', 'coordinates': [77.705568575, 12.907241171]}"
39,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100066,SV Road Metro 1 (Gate B),"{'type': 'Point', 'coordinates': [77.645186, 12.986029]}"
40,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100059,Prestige Shantiniketan Tower-C,"{'type': 'Point', 'coordinates': [77.72859, 12.99058]}"
41,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100061,Prestige Shantiniketan Ground,"{'type': 'Point', 'coordinates': [77.72676, 12.99403]}"
42,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100062,Prestige Shantiniketan Tower-23,"{'type': 'Point', 'coordinates': [77.73137, 12.99385]}"
43,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100063,Prestige Shantiniketan Tower-21,"{'type': 'Point', 'coordinates': [77.72976, 12.99232]}"
44,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100064,Accenture-RMZ Ecospace,"{'type': 'Point', 'coordinates': [77.68139, 12.92648]}"
45,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100065,KR Puram Station,"{'type': 'Point', 'coordinates': [77.67707377, 13.00063265]}"
46,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100069,Ameen Repair Shop,"{'type': 'Point', 'coordinates': [77.6991061, 12.9476317]}"
47,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100071,Sun Mobility,"{'type': 'Point', 'coordinates': [77.706744, 12.9771781]}"
48,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100073,SAP Labs,"{'type': 'Point', 'coordinates': [77.717491, 12.980685]}"
49,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100074,StayAbode Carson,"{'type': 'Point', 'coordinates': [77.70526148378849, 12.932779707691997]}"
50,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100075,RMZ NXT 1,"{'type': 'Point', 'coordinates': [77.712191, 12.978321]}"
51,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100076,RMZ NXT 2,"{'type': 'Point', 'coordinates': [77.714477, 12.979161]}"
52,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100077,RMZ Centennial,"{'type': 'Point', 'coordinates': [77.711249, 12.976602]}"
53,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100078,RMZ Centennial Back Gate,"{'type': 'Point', 'coordinates': [77.711924, 12.975373]}"
54,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100079,Embassy Golf Links 1,"{'type': 'Point', 'coordinates': [77.643031, 12.951886]}"
55,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100083,Hoodi Railway Station,"{'type': 'Point', 'coordinates': [77.71881200373173, 12.995944102831286]}"
56,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100085,UKN Esperanza,"{'type': 'Point', 'coordinates': [77.720719, 12.952727]}"
57,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100086,Vaswani Brentwood,"{'type': 'Point', 'coordinates': [77.717582, 12.950101]}"
58,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100087,VR Bengaluru,"{'type': 'Point', 'coordinates': [77.69521, 12.99541]}"
59,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100088,Rohan Avriti,"{'type': 'Point', 'coordinates': [77.701437115, 12.995868439]}"
60,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100090,TATA ELXSI,"{'type': 'Point', 'coordinates': [77.725352, 12.98977]}"
61,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100091,Park Square Mall,"{'type': 'Point', 'coordinates': [77.73552888, 12.98742598]}"
62,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100093,Prestige Silver Oak,"{'type': 'Point', 'coordinates': [77.74400921, 12.982706563]}"
63,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100094,Brigade Tech Park,"{'type': 'Point', 'coordinates': [77.74073, 12.98706]}"
64,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100095,A2B Hope Farm,"{'type': 'Point', 'coordinates': [77.752192, 12.983185]}"
65,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100096,Prestige White Meadows,"{'type': 'Point', 'coordinates': [77.75069642812014, 12.974586259833988]}"
66,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100098,Whitefield Church,"{'type': 'Point', 'coordinates': [77.7501025, 12.971646]}"
67,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100099,Bagmane World,"{'type': 'Point', 'coordinates': [77.6924684643882, 12.983473550533189]}"
68,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100101,Marathahalli Bridge 1,"{'type': 'Point', 'coordinates': [77.7012925, 12.9602753]}"
69,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100102,Marathahalli Bridge 2,"{'type': 'Point', 'coordinates': [77.701504714787, 12.960306707902552]}"
70,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100103,Ferns Habitat,"{'type': 'Point', 'coordinates': [77.69429091364145, 12.978679003025382]}"
71,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100104,Urban Ivory Heights,"{'type': 'Point', 'coordinates': [77.6848596, 12.9944645]}"
72,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100106,Kristal Jade,"{'type': 'Point', 'coordinates': [77.67227601259947, 12.92372340408718]}"
73,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100107,Akme Harmony,"{'type': 'Point', 'coordinates': [77.6706063374877, 12.922964285704024]}"
74,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100108,Iblur Junction 1,"{'type': 'Point', 'coordinates': [77.665984, 12.921239]}"
75,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100109,Iblur Junction 2,"{'type': 'Point', 'coordinates': [77.666403, 12.920926]}"
76,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100110,Springfields Apartment,"{'type': 'Point', 'coordinates': [77.669621817, 12.918531973]}"
77,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100111,Elan Homes,"{'type': 'Point', 'coordinates': [77.672935, 12.9172998]}"
78,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100112,Herbs and spices,"{'type': 'Point', 'coordinates': [77.74985287338495, 12.968412549316488]}"
79,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100113,Shobha Rose,"{'type': 'Point', 'coordinates': [77.748856, 12.965124]}"
80,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100114,Prestige Ozone,"{'type': 'Point', 'coordinates': [77.75031, 12.96305]}"
81,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100115,Forum Value Mall,"{'type': 'Point', 'coordinates': [77.74691585451365, 12.959571879369266]}"
82,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100117,Virginia Mall,"{'type': 'Point', 'coordinates': [77.74535, 12.957051]}"
83,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100118,Sigma Tech Park,"{'type': 'Point', 'coordinates': [77.74417, 12.95684]}"
84,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100119,Palm Meadows - Jagriti,"{'type': 'Point', 'coordinates': [77.740988659, 12.957059355]}"
85,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100122,Miraya Lake View,"{'type': 'Point', 'coordinates': [77.73428, 12.95652]}"
86,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100123,Miraya Rose - Whitefield,"{'type': 'Point', 'coordinates': [77.73245, 12.95647]}"
87,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100124,Chandra Layout Marathahalli,"{'type': 'Point', 'coordinates': [77.6998281, 12.9507624]}"
88,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100125,Harman Eminence,"{'type': 'Point', 'coordinates': [77.6978666, 12.943891]}"
89,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100126,Marathahalli Bridge Bus Stop,"{'type': 'Point', 'coordinates': [77.7002766, 12.9540885]}"
90,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100127,Bren Avalon,"{'type': 'Point', 'coordinates': [77.706774, 12.9750774]}"
91,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100128,Aditya Elixir,"{'type': 'Point', 'coordinates': [77.70386, 12.97441]}"
92,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100129,Alpin Eco Apartment,"{'type': 'Point', 'coordinates': [77.70091, 12.97277]}"
93,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100131,Salarpuria Softzone outside,"{'type': 'Point', 'coordinates': [77.67141066491604, 12.923744644990235]}"
94,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100134,Prestige Jade Pavillion,"{'type': 'Point', 'coordinates': [77.69561190158129, 12.921187554061374]}"
95,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100135,Prestige Jade Pavillion-2,"{'type': 'Point', 'coordinates': [77.695991, 12.921931]}"
96,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100136,RMZ Ecospace Opposite,"{'type': 'Point', 'coordinates': [77.68006, 12.92785]}"
97,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100137,Devarabisanahalli -1,"{'type': 'Point', 'coordinates': [77.6873808, 12.9317195]}"
98,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100138,PTP Bus Stop,"{'type': 'Point', 'coordinates': [77.69680112600327, 12.942501617401259]}"
99,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100140,Marathahalli Bus Stop - 2,"{'type': 'Point', 'coordinates': [77.70363897087921, 12.956275416457924]}"
100,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100141,CCD - Whitefield Road,"{'type': 'Point', 'coordinates': [77.751451137, 12.979362075000001]}"
101,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100144,Ginger Hotel EPIP,"{'type': 'Point', 'coordinates': [77.71918237212049, 12.977052630026463]}"
102,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100145,RxDx Hospital,"{'type': 'Point', 'coordinates': [77.71007, 12.97708]}"
103,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100146,Sumadhura Lake Breeze Apartment,"{'type': 'Point', 'coordinates': [77.724772, 12.955892]}"
104,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100147,Brigade Cosmopolis,"{'type': 'Point', 'coordinates': [77.74755656719209, 12.961403010946078]}"
105,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100149,VARS Camelia,"{'type': 'Point', 'coordinates': [77.71507, 12.97273]}"
106,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100154,Windmills EPIP,"{'type': 'Point', 'coordinates': [77.721959796, 12.980476113]}"
107,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100155,Inorbit Mall,"{'type': 'Point', 'coordinates': [77.72740477, 12.97944652]}"
108,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100157,Brookfield Mall,"{'type': 'Point', 'coordinates': [77.71820864, 12.96585499]}"
109,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100160,GR Tech Park,"{'type': 'Point', 'coordinates': [77.74431880563498, 12.986378810125009]}"
110,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100161,Tesco,"{'type': 'Point', 'coordinates': [77.72707, 12.97494]}"
111,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100162,Divyasree Technopark,"{'type': 'Point', 'coordinates': [77.7263636, 12.9711151]}"
112,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100166,Brigade IRV Centre,"{'type': 'Point', 'coordinates': [77.73186966776848, 12.969905022591696]}"
113,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100167,JFWTC EPIP,"{'type': 'Point', 'coordinates': [77.727067, 12.972377999999999]}"
